"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","4","tests.unit.crud","test_user","TestUser","","","test_cant_find_app_name","
            DBの kirimaru ではなく、Appで加工した「削除済ユーザ」で検索するので、Appを経由すると取得できない。
            "
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","7","tests.unit.crud","test_user","TestUser","","","test_lower_case","
                ilikeを使用しないパターン
                "
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","0","tests.unit.models","test_inherit_enum","TestDummyUser","","","test_normal",""
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","0","tests.unit.models","test_for_pythonista","TestForPythonista","","","test_for",""
"passed","Sat Aug 31 09:27:54 GMT 2024","Sat Aug 31 09:27:56 GMT 2024","2402","tests.helpers","test_aws","TestAws","","","test_01",""
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","8","tests.unit.crud","test_user","TestUser","","","test_02",""
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","6","tests.unit.crud","test_user","TestUser","","","test_parameter_upper",""
"skipped","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","0","tests.unit.models","test_no_inspection_available","TestNoInspectionAvailable","","","test_01",""
"passed","Sat Aug 31 09:27:56 GMT 2024","Sat Aug 31 09:27:56 GMT 2024","0","tests.helpers.tests","test_custom_assert","","","","test_01[object3]",""
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_point[0-100-Y-axis]",""
"passed","Sat Aug 31 09:27:56 GMT 2024","Sat Aug 31 09:27:56 GMT 2024","0","tests.helpers.tests","test_custom_assert","","","","test_01[1_1]",""
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","1","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day3-1]",""
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","6","tests.unit.crud","test_user","TestUser","","","test_soft_destroyed_name",""
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","24","tests.scenario","test_task","","","","test_create_and_read",""
"skipped","Sat Aug 31 09:27:56 GMT 2024","Sat Aug 31 09:27:56 GMT 2024","0","tests.scenario","test_exception","TestException","","","test_01",""
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Sat Aug 31 09:27:57 GMT 2024","Sat Aug 31 09:27:57 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_get_class[dev-Mailer]",""
