"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_group_by","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestGroupBy > TestItertools","test_defaultdict","",""
"","0","test_point[0-100-Y-axis]","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestCase","test_case","",""
"","0","test_defaultdict_custom_function","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDefaultDict","test_defaultdict","",""
"","0","test_01","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","skipped","Sun Jan 18 14:38:20 UTC 2026","TestNoInspectionAvailable","test_no_inspection_available","",""
"","0","test_for","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestForPythonista","test_for_pythonista","",""
"","0","test_01","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestHogeFuga","test_object","",""
"","6","test_parameter_upper","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestUser > TestFindByEmail > TestPartialMatch","test_user","",""
"","0","test_03","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestFlatmap","test_flatmap","",""
"","5","test_get_single","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestTask > TestGetTasksWithDone","test_task","",""
"
pydanticの入力値も必要
","0","test_05","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTimezone","test_datetime_serialize","",""
"","0","test_defaultdict_memory_usage","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDefaultDict","test_defaultdict","",""
"","0","test_is_valid_case","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"","0","test_02","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","skipped","Sun Jan 18 14:38:20 UTC 2026","","test_search","",""
"","48","test_is_valid[aiueo@example.com-True]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestCustomEmailStr > TestIsValid","test_common","",""
"","6","test_delete_expunge","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTask > TestGetTasksWithDoneInnerJoin > TestExpunge > Test1_1","test_task","",""
"","0","test_2","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestNested > TestMethodB > TestConditionB","test_nested","",""
"","8","test_get_single","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTask > TestGetTasksWithDoneInnerJoin","test_task","",""
"","7","test_add_expunge","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTask > TestGetTasksWithDoneInnerJoin > TestExpunge > Test1_1","test_task","",""
"","1","test_is_valid[aiueo+あいうえお@example.com-False]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestCustomEmailStr > TestIsValid","test_common","",""
"","0","test_add","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","Test","test_inherit_enum","",""
"","6","test_01","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestUser > TestDefault","test_user","",""
"","0","test_01[object3]","tests.helpers.tests","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","","test_custom_assert","",""
"","1","test_01","tests.unit","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestRaiseError","test_raise_error","",""
"
pydantic経由しても同様
","0","test_03","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTimezone","test_datetime_serialize","",""
"","0","test_02[value1]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestJson","test_json","",""
"","1","test_01","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTuple","test_tuple","",""
"","0","test_point[100-0-X-axis]","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestCase","test_case","",""
"
pydanticの入力値も必要
","0","test_07","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTimezone","test_datetime_serialize","",""
"","0","test_1","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestNested > TestMethodB > TestConditionB","test_nested","",""
"","4","test_08","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTimezone","test_datetime_serialize","",""
"","20","test_done_flag","tests.scenario","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","","test_task","",""
"","6","test_criteria_is_db_value","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestUser > TestName","test_user","",""
"","0","test_get_class[local-DummyMailer]","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestCase","test_case","",""
"","0","test_one[当日]","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestAge","test_user","",""
"カスタム例外での例外伝播テスト","0","test_timeit_with_custom_exception","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestTimeitContextManager","test_helper","",""
"","0","test_normal","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDummyUser","test_inherit_enum","",""
"
これを有効活用した方が早いのかも…。
","8","test_immediate","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestUserRelationShip","test_user","",""
"","0","test_defaultdict_basic","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDefaultDict","test_defaultdict","",""
"","0","test_01","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","skipped","Sun Jan 18 14:38:20 UTC 2026","","test_search","",""
"","0","test_one[1年前当日]","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestAge","test_user","",""
"","0","test_deserialize","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestCustomDatetime","test_datetime_serialize","",""
"
pydantic
","0","test_04","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTimezone","test_datetime_serialize","",""
"","0","test_02[object0]","tests.helpers.tests","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","","test_custom_assert","",""
"ネストしたコンテキストのテスト","101","test_timeit_nested_context","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestTimeitContextManager","test_helper","",""
"","0","test_get_single","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestUser","test_user","",""
"","0","test_is_invalid_case","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"例外発生時のテスト","51","test_timeit_with_exception","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestTimeitContextManager","test_helper","",""
"","0","test_not_enough_segments","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","","test_jwt","",""
"","0","test_01","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","","test_json_assert","",""
"並行実行のテスト","152","test_timeit_concurrent_execution","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestTimeitContextManager","test_helper","",""
"","0","test_01","tests.helpers","Sun Jan 18 14:38:19 UTC 2026","skipped","Sun Jan 18 14:38:19 UTC 2026","TestAws","test_aws","",""
"","0","test_is_valid[あいうえお+あいうえお@example.com-False]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestCustomEmailStr > TestIsValid","test_common","",""
"","0","test_02","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","skipped","Sun Jan 18 14:38:20 UTC 2026","","test_json_assert","",""
"","0","test_repr","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","Test","test_inherit_enum","",""
"
tzありとなしは比較不可
","0","test_02","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTimezone","test_datetime_serialize","",""
"","0","test_is_lower[aiueo@example.com]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestCustomEmailStr > TestIsValid","test_common","",""
"
Taskを削除したときに子テーブルのDoneも削除すること。
","11","test_delete_at_app","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestTaskCascade","test_task","",""
"","8","test_get_multiple","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTask > TestGetTasksWithDone","test_task","",""
"","6","test_01","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestUser > TestName","test_user","",""
"","0","test_group_by","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestGroupBy > TestDefaultDict","test_defaultdict","",""
"","1","test_one[1年前+1日]","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestAge","test_user","",""
"","1","test_serialize","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestCustomDatetime","test_datetime_serialize","",""
"","0","test_01[value2-True]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestJson","test_json","",""
"","0","test_normal","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","Test","test_inherit_enum","",""
"","0","test_02","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDefaultParameter","test_default_parameter","",""
"
TZを考慮して比較できること
","1","test_mixed_tz","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"","1","test_is_identical_dates","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"","7","test_soft_destroyed_name","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestUser > TestName","test_user","",""
"","9","test_delete_and_expunge","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTask > TestGetTasksWithDoneInnerJoin > TestExpunge > TestOneToMany","test_task","",""
"","0","test_01[{""value"": {""a"": ""b""}}-False]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestJson","test_json","",""
"","1","test_response_json","tests.scenario","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","","test_healthcheck","",""
"","12","test_02","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestUserRelationShip","test_user","",""
"","22","test_create_and_read","tests.scenario","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","","test_task","",""
"","0","test_03","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","skipped","Sun Jan 18 14:38:20 UTC 2026","","test_search","",""
"正常実行時のテスト","101","test_timeit_normal_execution","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestTimeitContextManager","test_helper","",""
"","0","test_pydantic_with_orjson_response","tests.unit.api","Sun Jan 18 14:38:19 UTC 2026","skipped","Sun Jan 18 14:38:19 UTC 2026","TestSpeedPydantic","test_pydantic","",""
"","0","test_01","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestFlatmap","test_flatmap","",""
"","0","test_point[0-0-Origin]","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestCase","test_case","",""
"","0","test_get_class[dev-Mailer]","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestCase","test_case","",""
"","0","test_03[{""value"": {""a"": ""b""}}]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","skipped","Sun Jan 18 14:38:21 UTC 2026","TestJson","test_json","",""
"","0","test_01[1_1]","tests.helpers.tests","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","","test_custom_assert","",""
"","201","test_decolator","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestTimeitContextManager","test_helper","",""
"
pydanticの入力値も必要
","0","test_06","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTimezone","test_datetime_serialize","",""
"","0","test_03","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","skipped","Sun Jan 18 14:38:20 UTC 2026","","test_json_assert","",""
"","0","test_02","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","skipped","Sun Jan 18 14:38:20 UTC 2026","TestNoInspectionAvailable","test_no_inspection_available","",""
"
TZありと無しが混在している場合には、UTCとして比較できること
","0","test_mixed_tz_and_not_tz","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"","0","test_02[{""value"": {""a"": ""b""}}]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestJson","test_json","",""
"","0","test_is_chronological_with_tz","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"","10","test_get_multiple","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestTask > TestGetTasksWithDoneInnerJoin","test_task","",""
"","0","test_02","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestFlatmap","test_flatmap","",""
"","1","test_01[value1-True]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestJson","test_json","",""
"","0","test_one_value","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"","1","test_expected_same_token","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","","test_jwt","",""
"","0","test_defaultdict_vs_dict","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDefaultDict","test_defaultdict","",""
"","0","test_1","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestNested > TestMethodA","test_nested","",""
"","1","test_defaultdict_lambda","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDefaultDict","test_defaultdict","",""
"","0","test_04","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestFlatmap","test_flatmap","",""
"","0","test_pydantic_only_response","tests.unit.api","Sun Jan 18 14:38:19 UTC 2026","skipped","Sun Jan 18 14:38:19 UTC 2026","TestSpeedPydantic","test_pydantic","",""
"","0","test_02","tests.unit.decolator","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","","test_decolator","",""
"","7","test_parameter_lower","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestUser > TestFindByEmail > TestPartialMatch","test_user","",""
"
デフォルト引数をミュータブルにするとダメ.

https://docs.python.org/ja/3/reference/compound_stmts.html#grammar-token-python-grammar-parameter:~:text=%E3%83%86%E3%82%99%E3%83%95%E3%82%A9%E3%83%AB%E3%83%88%E5%BC%95%E6%95%B0%E3%81%AE%E5%BC%8F%E3%81%AF%E9%96%A2%E6%95%B0%E3%81%8B%E3%82%99%E5%AE%9A%E7%BE%A9%E3%81%95%E3%82%8C%E3%82%8B%E3%81%A8%E3%81%8D%E3%81%AB%E3%81%9F%E3%81%9F%E3%82%99%E4%B8%80%E5%BA%A6%E3%81%9F%E3%82%99%E3%81%91%E8%A9%95%E4%BE%A1%E3%81%95%E3%82%8C%E3%80%81%E5%90%8C%E3%81%97%E3%82%99%20%22%E8%A8%88%E7%AE%97%E6%B8%88%E3%81%BF%E3%81%AE%22%20%E5%80%A4%E3%81%8B%E3%82%99%E5%91%BC%E3%81%B2%E3%82%99%E5%87%BA%E3%81%97%E3%81%AE%E3%81%9F%E3%81%B2%E3%82%99%E3%81%AB%E4%BD%BF%E7%94%A8%E3%81%95%E3%82%8C%E3%82%8B%E3%81%93%E3%81%A8%E3%82%92%E6%84%8F%E5%91%B3%E3%81%97%E3%81%BE%E3%81%99%E3%80%82
","0","test_01","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDefaultParameter","test_default_parameter","",""
"","0","test_is_valid[AIUEO@example.com-True]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestCustomEmailStr > TestIsValid","test_common","",""
"","172","test_02","tests.scenario","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestException","test_exception","",""
"","0","test_01","tests.scenario","Sun Jan 18 14:38:19 UTC 2026","skipped","Sun Jan 18 14:38:19 UTC 2026","TestException","test_exception","",""
"","0","test_invalid_case","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestCase","test_case","",""
"","0","test_one[前日]","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestAge","test_user","",""
"","0","test_04","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","skipped","Sun Jan 18 14:38:20 UTC 2026","","test_search","",""
"","1","test_to_json","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestToJson","test_to_json","",""
"","0","test_defaultdict_list","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDefaultDict","test_defaultdict","",""
"","0","test_01","tests.unit.decolator","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","","test_decolator","",""
"デフォルトの操作名のテスト","11","test_timeit_default_operation_name","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestTimeitContextManager","test_helper","",""
"極短時間実行のテスト","1","test_timeit_zero_duration","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestTimeitContextManager","test_helper","",""
"","0","test_get_class[prod-Mailer]","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestCase","test_case","",""
"","0","test_01","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestFieldSerializer","test_datetime_serialize","",""
"timeitコンテキストマネージャーのオーバーヘッドテスト","0","test_timeit_overhead","tests.unit.helper","Sun Jan 18 14:38:20 UTC 2026","skipped","Sun Jan 18 14:38:20 UTC 2026","TestTimeitPerformance","test_helper","",""
"","5","test_01","tests.helpers","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestMailer > TestLocal","test_mailer","",""
"","6","test_01","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestUserRelationShip","test_user","",""
"","0","test_1","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestNested > TestMethodB > TestConditionA","test_nested","",""
"","0","test_point[100-100-Somewhere else]","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestCase","test_case","",""
"
lazyがselectだけダメな模様？


:param db:
:return:
","114","test_not_lazy_default","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestUserRelationShip","test_user","",""
"","0","test_02[value2]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestJson","test_json","",""
"","0","test_is_valid[aiueo+０@example.com-False]","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestCustomEmailStr > TestIsValid","test_common","",""
"","0","test_01","tests.unit.schemas","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestNonEmptyList","test_fcc","",""
"","8","test_02","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestUser > TestDefault","test_user","",""
"","0","test_defaultdict_type_conversion","tests.unit.models","Sun Jan 18 14:38:20 UTC 2026","passed","Sun Jan 18 14:38:20 UTC 2026","TestDefaultDict","test_defaultdict","",""
"","0","test_one[1年前-1日]","tests.unit.models","Sun Jan 18 14:38:21 UTC 2026","passed","Sun Jan 18 14:38:21 UTC 2026","TestAge","test_user","",""
"
TODO: 昔はこれでエラーになることがあった
","3","test_01","tests.unit.crud","Sun Jan 18 14:38:19 UTC 2026","passed","Sun Jan 18 14:38:19 UTC 2026","TestNpNan","test_np_nan","",""
