"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_soft_destroyed_name",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.schemas","test_fcc","TestNonEmptyList","","","test_01",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","0","tests.helpers.tests","test_custom_assert","","","","test_01[1_1]",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_basic",""
"skipped","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_03",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_nested_defaultdict",""
"skipped","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","0","tests.unit.crud","test_task","TestTaskCascade","","","test_delete_by_delete_query","
        直接Taskをdeleteクエリで削除しても、子のDoneは削除されないこと。
        "
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_point[0-100-Y-axis]",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","1","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day3-1]",""
"passed","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","30","tests.scenario","test_task","","","","test_done_flag",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_default_parameter","TestDefaultParameter","","","test_02",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","2","tests.unit.models","test_minors","TestIterator","","","test_one",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_default_parameter","TestDefaultParameter","","","test_01","
        デフォルト引数をミュータブルにするとダメ.

        https://docs.python.org/ja/3/reference/compound_stmts.html#grammar-token-python-grammar-parameter:~:text=%E3%83%86%E3%82%99%E3%83%95%E3%82%A9%E3%83%AB%E3%83%88%E5%BC%95%E6%95%B0%E3%81%AE%E5%BC%8F%E3%81%AF%E9%96%A2%E6%95%B0%E3%81%8B%E3%82%99%E5%AE%9A%E7%BE%A9%E3%81%95%E3%82%8C%E3%82%8B%E3%81%A8%E3%81%8D%E3%81%AB%E3%81%9F%E3%81%9F%E3%82%99%E4%B8%80%E5%BA%A6%E3%81%9F%E3%82%99%E3%81%91%E8%A9%95%E4%BE%A1%E3%81%95%E3%82%8C%E3%80%81%E5%90%8C%E3%81%97%E3%82%99%20%22%E8%A8%88%E7%AE%97%E6%B8%88%E3%81%BF%E3%81%AE%22%20%E5%80%A4%E3%81%8B%E3%82%99%E5%91%BC%E3%81%B2%E3%82%99%E5%87%BA%E3%81%97%E3%81%AE%E3%81%9F%E3%81%B2%E3%82%99%E3%81%AB%E4%BD%BF%E7%94%A8%E3%81%95%E3%82%8C%E3%82%8B%E3%81%93%E3%81%A8%E3%82%92%E6%84%8F%E5%91%B3%E3%81%97%E3%81%BE%E3%81%99%E3%80%82
        "
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_no_inspection_available","TestNoInspectionAvailable","","","test_02",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.decolator","test_decolator","","","","test_02",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","1","tests.unit.crud","test_user","TestUserRelationShip","","","test_not_lazy_default","
        lazyがselectだけダメな模様？


        :param db:
        :return:
        "
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_get_class[dev-Mailer]",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_search","","","","test_02",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","1","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_lambda",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","5","tests.unit.models","test_task","TestTask","","","test_get_single",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_criteria_is_db_value",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_01[{""value"": {""a"": ""b""}}-False]",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_inherit_enum","Test","","","test_normal",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_02[value1]",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","0","tests.helpers.tests","test_custom_assert","","","","test_01[object3]",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_for_pythonista","TestForPythonista","","","test_list_compression",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_search","","","","test_04",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_cant_find_app_name","
            DBの kirimaru ではなく、Appで加工した「削除済ユーザ」で検索するので、Appを経由すると取得できない。
            "
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.schemas","test_datetime_serialize","TestCustomDatetime","","","test_deserialize",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_no_inspection_available","TestNoInspectionAvailable","","","test_01",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day2-0]",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_memory_usage",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit","test_raise_error","TestRaiseError","","","test_01",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_inherit_enum","Test","","","test_repr",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_inherit_enum","TestDummyUser","","","test_normal",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_lower_case","
                ilikeを使用しないパターン
                "
"passed","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","108","tests.scenario","test_healthcheck","","","","test_response_json",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.crud","test_user","TestUserRelationShip","","","test_02",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day1-0]",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.usecase","test_usecase_totp","TestTotp","","","test_salt",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","11","tests.unit.models","test_task","TestTask","","","test_get_multiple",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_inherit_enum","Test","","","test_add",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_get_class[prod-Mailer]",""
"skipped","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","0","tests.helpers","test_aws","TestAws","","","test_01",""
"skipped","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","0","tests.unit.crud","test_task","TestTaskCascade","","","test_delete_at_app","
        Taskを削除したときに子テーブルのDoneも削除すること。
        "
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_03[value1]",""
"passed","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","0","tests.helpers.tests","test_custom_assert","","","","test_01[True]",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","1","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day5-31]",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_custom_function",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_json_assert","","","","test_01",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_03[{""value"": {""a"": ""b""}}]",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.schemas","test_datetime_serialize","TestFieldSerializer","","","test_01",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_point[100-100-Somewhere else]",""
"skipped","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_02",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_jwt","","","","test_expected_same_token",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_defaultdict","TestGroupBy","","","test_group_by",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_search","","","","test_01",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","8","tests.unit.models","test_task","TestTask","","","test_get_multiple",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_nested","TestNested","","","test_2",""
"skipped","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","0","tests.scenario","test_exception","TestException","","","test_01",""
"passed","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","67","tests.scenario","test_task","","","","test_create_and_read",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_03[value2]",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_setter",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_parameter_upper",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","1","tests.unit.models","test_user","TestUser","","","test_get_single",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.crud","test_user","TestUserRelationShip","","","test_immediate","
        これを有効活用した方が早いのかも…。
        "
"skipped","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","0","tests.scenario","test_exception","TestException","","","test_02",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_json_assert","","","","test_02",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_point[100-0-X-axis]",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_01[value2-True]",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.schemas","test_datetime_serialize","TestCustomDatetime","","","test_serialize",""
"skipped","Sat Oct 12 11:39:55 GMT 2024","Sat Oct 12 11:39:55 GMT 2024","0","tests.helpers","test_mailer","TestMailer","","","test_01",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_vs_dict",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_parameter_lower",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_object","TestHogeFuga","","","test_01",""
"passed","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_get_class[local-DummyMailer]",""
"skipped","Sat Oct 12 11:39:56 GMT 2024","Sat Oct 12 11:39:56 GMT 2024","0","tests.unit.models","test_jwt","","","","test_not_enough_segments",""
