"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.helpers","test_mailer","TestMailer","","","test_01",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","1","tests.unit.models","test_user","TestAge","","","test_one[1\u5e74\u524d+1\u65e5]",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","152","tests.unit.helper","test_helper","TestTimeitContextManager","","","test_timeit_concurrent_execution","並行実行のテスト"
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_list",""
"passed","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","1","tests.helpers.tests","test_custom_assert","","","","test_01[True]",""
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.helpers","test_aws","TestAws","","","test_01",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_for_pythonista","TestForPythonista","","","test_list_compression",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","52","tests.unit.helper","test_helper","TestTimeitContextManager","","","test_timeit_with_exception","例外発生時のテスト"
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.usecase","test_usecase_totp","TestTotp","","","test_salt",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_nested_defaultdict",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","201","tests.unit.helper","test_helper","TestTimeitPerformance","","","test_timeit_overhead","timeitコンテキストマネージャーのオーバーヘッドテスト"
"skipped","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","1","tests.unit.crud","test_user","TestUser","","","test_lower_case","
ilikeを使用しないパターン
"
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_default_parameter","TestDefaultParameter","","","test_02",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","1","tests.unit.models","test_task","TestTask","","","test_add_and_expunge",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","11","tests.unit.helper","test_helper","TestTimeitContextManager","","","test_timeit_default_operation_name","デフォルトの操作名のテスト"
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_01","
tzありとtzありは比較可能
"
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","1","tests.unit.models","test_user","TestAge","","","test_one[\u5f53\u65e5]",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_ignore_none_is_true",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_03",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","1","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_custom_function",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","1","tests.unit.models","test_minors","TestIterator","","","test_one",""
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","1","tests.unit.crud","test_user","TestUser","","","test_01",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_user","TestUser","","","test_get_single",""
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_cant_find_app_name","
DBの kirimaru ではなく、Appで加工した「削除済ユーザ」で検索するので、Appを経由すると取得できない。
"
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_to_json","TestToJson","","","test_to_json",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_defaultdict","TestGroupBy","","","test_group_by",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_02[value1]",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_jwt","","","","test_not_enough_segments",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","101","tests.unit.helper","test_helper","TestTimeitContextManager","","","test_timeit_normal_execution","正常実行時のテスト"
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_03","
pydantic経由しても同様
"
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","1","tests.unit.crud","test_user","TestUser","","","test_criteria_is_db_value",""
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_setter",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.decolator","test_decolator","","","","test_02",""
"passed","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","74","tests.scenario","test_task","","","","test_create_and_read",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_01[value1-True]",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","101","tests.unit.helper","test_helper","TestTimeitContextManager","","","test_timeit_nested_context","ネストしたコンテキストのテスト"
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.scenario","test_exception","TestException","","","test_01",""
"skipped","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.crud","test_user","TestUserRelationShip","","","test_not_lazy_default","
lazyがselectだけダメな模様？


:param db:
:return:
"
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_nested","TestNested","","","test_2",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_no_inspection_available","TestNoInspectionAvailable","","","test_01",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","1","tests.unit.models","test_user","TestAge","","","test_one[1\u5e74\u524d-1\u65e5]",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestCustomDatetime","","","test_serialize",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_json_assert","","","","test_03",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","201","tests.unit.helper","test_helper","TestTimeitContextManager","","","test_timeit_execution_time_accuracy","実行時間の精度テスト"
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_search","","","","test_02",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_point[0-0-Origin]",""
"skipped","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_01",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_task","TestTask","","","test_delete_expunge",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_02[{""value"": {""a"": ""b""}}]",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","9","tests.unit.models","test_task","TestTask","","","test_get_single",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_mixed_tz","
TZを考慮して比較できること
"
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.unit.crud","test_task","TestTaskCascade","","","test_delete_by_delete_query","
直接Taskをdeleteクエリで削除しても、子のDoneは削除されないこと。
"
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_parameter_upper",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","1","tests.unit.helper","test_helper","TestTimeitContextManager","","","test_timeit_zero_duration","極短時間実行のテスト"
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_get_class[local-DummyMailer]",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[\u3042\u3044\u3046\u3048\u304a+\u3042\u3044\u3046\u3048\u304a@example.com-False]",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_04","
pydantic
"
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_for_pythonista","TestForPythonista","","","test_for",""
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","1","tests.unit.crud","test_user","TestUser","","","test_parameter_lower",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","50","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[aiueo@example.com-True]",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_point[100-100-Somewhere else]",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_json_assert","","","","test_01",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","1","tests.unit.decolator","test_decolator","","","","test_01",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","6","tests.unit.models","test_task","TestTask","","","test_get_single",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_defaultdict","TestGroupBy","","","test_group_by",""
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.unit.api","test_pydantic","TestSpeedPydantic","","","test_pydantic_with_orjson_response",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[aiueo+\uff10@example.com-False]",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_is_valid_case",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","11","tests.unit.models","test_task","TestTask","","","test_get_multiple",""
"skipped","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.helper","test_helper","TestTimeitContextManager","","","test_decolator",""
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_02",""
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_03",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_get_class[prod-Mailer]",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","1","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_06","
pydanticの入力値も必要
"
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_tuple","TestTuple","","","test_02",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[AIUEO@example.com-True]",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_inherit_enum","Test","","","test_repr",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_mixed_tz_and_not_tz","
TZありと無しが混在している場合には、UTCとして比較できること
"
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_02[value2]",""
"skipped","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","1","tests.unit.models","test_flatmap","TestFlatmap","","","test_02",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","1","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_02","
tzありとなしは比較不可
"
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestCustomDatetime","","","test_deserialize",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_03[{""value"": {""a"": ""b""}}]",""
"skipped","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","1","tests.unit.crud","test_user","TestUserRelationShip","","","test_02",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_one_value",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_03[value2]",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","1","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_is_identical_dates",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_inherit_enum","TestDummyUser","","","test_normal",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_default_parameter","TestDefaultParameter","","","test_01","
デフォルト引数をミュータブルにするとダメ.

https://docs.python.org/ja/3/reference/compound_stmts.html#grammar-token-python-grammar-parameter:~:text=%E3%83%86%E3%82%99%E3%83%95%E3%82%A9%E3%83%AB%E3%83%88%E5%BC%95%E6%95%B0%E3%81%AE%E5%BC%8F%E3%81%AF%E9%96%A2%E6%95%B0%E3%81%8B%E3%82%99%E5%AE%9A%E7%BE%A9%E3%81%95%E3%82%8C%E3%82%8B%E3%81%A8%E3%81%8D%E3%81%AB%E3%81%9F%E3%81%9F%E3%82%99%E4%B8%80%E5%BA%A6%E3%81%9F%E3%82%99%E3%81%91%E8%A9%95%E4%BE%A1%E3%81%95%E3%82%8C%E3%80%81%E5%90%8C%E3%81%97%E3%82%99%20%22%E8%A8%88%E7%AE%97%E6%B8%88%E3%81%BF%E3%81%AE%22%20%E5%80%A4%E3%81%8B%E3%82%99%E5%91%BC%E3%81%B2%E3%82%99%E5%87%BA%E3%81%97%E3%81%AE%E3%81%9F%E3%81%B2%E3%82%99%E3%81%AB%E4%BD%BF%E7%94%A8%E3%81%95%E3%82%8C%E3%82%8B%E3%81%93%E3%81%A8%E3%82%92%E6%84%8F%E5%91%B3%E3%81%97%E3%81%BE%E3%81%99%E3%80%82
"
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.scenario","test_exception","TestException","","","test_02",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_invalid_case",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_01[{""value"": {""a"": ""b""}}-False]",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_04",""
"passed","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_tuple","TestTuple","","","test_01",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_03[value1]",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_point[0-100-Y-axis]",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","1","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_memory_usage",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_type_conversion",""
"passed","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","1","tests.helpers.tests","test_custom_assert","","","","test_02[object0]",""
"passed","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_vs_dict",""
"skipped","Sat Jun 14 15:47:44 GMT 2025","Sat Jun 14 15:47:44 GMT 2025","0","tests.unit.crud","test_user","TestUserRelationShip","","","test_immediate","
これを有効活用した方が早いのかも…。
"
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.models","test_search","","","","test_04",""
"skipped","Sat Jun 14 15:47:45 GMT 2025","Sat Jun 14 15:47:45 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestFieldSerializer","","","test_01",""
"skipped","Sat Jun 14 15:47:43 GMT 2025","Sat Jun 14 15:47:43 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_01",""
