"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_lower[AIUEO@example.com]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_search","","","","test_02",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.scenario","test_exception","TestException","","","test_01",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.schemas","test_fcc","TestNonEmptyList","","","test_01",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_lambda",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_inherit_enum","Test","","","test_add",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_inherit_enum","TestDummyUser","","","test_normal",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_point[0-100-Y-axis]",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day1-0]",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","96","tests.scenario","test_healthcheck","","","","test_response_json",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_list",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_custom_function",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_user","TestUser","","","test_get_single",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_inherit_enum","Test","","","test_normal",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_search","","","","test_04",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.crud","test_user","TestUserRelationShip","","","test_01",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_01[value1-True]",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.models","test_case","TestCase","","","test_get_class[prod-Mailer]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_02[value2]",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.models","test_json_assert","","","","test_01",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_inherit_enum","Test","","","test_repr",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.schemas","test_json","TestJson","","","test_02[value1]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_criteria_is_db_value",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_for_pythonista","TestForPythonista","","","test_list_compression",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_01",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_json_assert","","","","test_02",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_defaultdict","TestGroupBy","","","test_group_by",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.decolator","test_decolator","","","","test_02",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_object","TestHogeFuga","","","test_01",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_get_class[local-DummyMailer]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.crud","test_user","TestUserRelationShip","","","test_not_lazy_default","
lazyがselectだけダメな模様？


:param db:
:return:
"
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day5-31]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_03[{""value"": {""a"": ""b""}}]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_cant_find_app_name","
DBの kirimaru ではなく、Appで加工した「削除済ユーザ」で検索するので、Appを経由すると取得できない。
"
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_nested","TestNested","","","test_2",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[\u3042\u3044\u3046\u3048\u304a+\u3042\u3044\u3046\u3048\u304a@example.com-False]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_search","","","","test_03",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.crud","test_user","TestUser","","","test_soft_destroyed_name",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","10","tests.unit.models","test_task","TestTask","","","test_get_multiple",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.crud","test_user","TestUser","","","test_setter",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_default_parameter","TestDefaultParameter","","","test_02",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.crud","test_task","TestTaskCascade","","","test_delete_at_app","
Taskを削除したときに子テーブルのDoneも削除すること。
"
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","44","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[aiueo@example.com-True]",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","67","tests.scenario","test_task","","","","test_create_and_read",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day0-0]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_01[{""value"": {""a"": ""b""}}-False]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_no_inspection_available","TestNoInspectionAvailable","","","test_02",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_lower_case","
ilikeを使用しないパターン
"
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit","test_raise_error","TestRaiseError","","","test_01",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_json_assert","","","","test_03",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_parameter_upper",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.schemas","test_datetime_serialize","TestCustomDatetime","","","test_serialize",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.models","test_flatmap","TestFlatmap","","","test_02",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_jwt","","","","test_not_enough_segments",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day4-1]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_03",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.helpers.tests","test_custom_assert","","","","test_02[object0]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_03",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[aiueo+\u3042\u3044\u3046\u3048\u304a@example.com-False]",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_lower[aiueo@example.com]",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_get_class[dev-Mailer]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.crud","test_user","TestUser","","","test_parameter_lower",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.helpers.tests","test_custom_assert","","","","test_01[object3]",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_01[value2-True]",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_nested_defaultdict",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_vs_dict",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_defaultdict","TestGroupBy","","","test_group_by",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_basic",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_invalid_case",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_02[{""value"": {""a"": ""b""}}]",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_memory_usage",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_search","","","","test_01",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_no_inspection_available","TestNoInspectionAvailable","","","test_01",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.schemas","test_datetime_serialize","TestFieldSerializer","","","test_01",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.unit.models","test_case","TestCase","","","test_point[0-0-Origin]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.crud","test_user","TestUserRelationShip","","","test_immediate","
これを有効活用した方が早いのかも…。
"
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.helpers.tests","test_custom_assert","","","","test_01[1_1]",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.usecase","test_usecase_totp","TestTotp","","","test_salt",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","6","tests.unit.models","test_task","TestTask","","","test_get_multiple",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","1","tests.scenario","test_exception","TestException","","","test_02",""
"skipped","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_04",""
"passed","Mon Dec 30 14:50:51 GMT 2024","Mon Dec 30 14:50:51 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_point[100-100-Somewhere else]",""
