"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_json_assert","","","","test_03",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","1","tests.unit.models","test_minors","TestIterator","","","test_one",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_json_assert","","","","test_01",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_vs_dict",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","49","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[aiueo@example.com-True]",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_criteria_is_db_value",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_no_inspection_available","TestNoInspectionAvailable","","","test_02",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_point[100-100-Somewhere else]",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","1","tests.unit.schemas","test_fcc","TestNonEmptyList","","","test_01",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_invalid_case",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_inherit_enum","Test","","","test_repr",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","1","tests.unit.crud","test_user","TestUser","","","test_lower_case","
ilikeを使用しないパターン
"
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_02[value1]",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestCustomDatetime","","","test_serialize",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_06","
pydanticの入力値も必要
"
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit","test_raise_error","TestRaiseError","","","test_01",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","1","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_memory_usage",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","106","tests.scenario","test_healthcheck","","","","test_response_json",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.crud","test_user","TestUserRelationShip","","","test_not_lazy_default","
lazyがselectだけダメな模様？


:param db:
:return:
"
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_01",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_custom_function",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.scenario","test_exception","TestException","","","test_01",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","1","tests.unit.models","test_case","TestCase","","","test_point[0-0-Origin]",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","1","tests.unit.models","test_user","TestAge","","","test_one[1\u5e74\u524d+1\u65e5]",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_json_assert","","","","test_02",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","12","tests.unit.models","test_task","TestTask","","","test_get_multiple",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","1","tests.unit.models","test_user","TestAge","","","test_one[1\u5e74\u524d-1\u65e5]",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_03[{""value"": {""a"": ""b""}}]",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_lower[aiueo@example.com]",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.crud","test_task","TestTaskCascade","","","test_delete_by_delete_query","
直接Taskをdeleteクエリで削除しても、子のDoneは削除されないこと。
"
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_no_inspection_available","TestNoInspectionAvailable","","","test_01",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_inherit_enum","Test","","","test_add",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_defaultdict","TestGroupBy","","","test_group_by",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_parameter_upper",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","1","tests.unit.schemas","test_datetime_serialize","TestFieldSerializer","","","test_01",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_get_class[prod-Mailer]",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_01[{""value"": {""a"": ""b""}}-False]",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_01",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.models","test_task","TestTask","","","test_delete_and_expunge",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_default_parameter","TestDefaultParameter","","","test_01","
デフォルト引数をミュータブルにするとダメ.

https://docs.python.org/ja/3/reference/compound_stmts.html#grammar-token-python-grammar-parameter:~:text=%E3%83%86%E3%82%99%E3%83%95%E3%82%A9%E3%83%AB%E3%83%88%E5%BC%95%E6%95%B0%E3%81%AE%E5%BC%8F%E3%81%AF%E9%96%A2%E6%95%B0%E3%81%8B%E3%82%99%E5%AE%9A%E7%BE%A9%E3%81%95%E3%82%8C%E3%82%8B%E3%81%A8%E3%81%8D%E3%81%AB%E3%81%9F%E3%81%9F%E3%82%99%E4%B8%80%E5%BA%A6%E3%81%9F%E3%82%99%E3%81%91%E8%A9%95%E4%BE%A1%E3%81%95%E3%82%8C%E3%80%81%E5%90%8C%E3%81%97%E3%82%99%20%22%E8%A8%88%E7%AE%97%E6%B8%88%E3%81%BF%E3%81%AE%22%20%E5%80%A4%E3%81%8B%E3%82%99%E5%91%BC%E3%81%B2%E3%82%99%E5%87%BA%E3%81%97%E3%81%AE%E3%81%9F%E3%81%B2%E3%82%99%E3%81%AB%E4%BD%BF%E7%94%A8%E3%81%95%E3%82%8C%E3%82%8B%E3%81%93%E3%81%A8%E3%82%92%E6%84%8F%E5%91%B3%E3%81%97%E3%81%BE%E3%81%99%E3%80%82
"
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","1","tests.unit.models","test_case","TestCase","","","test_get_class[dev-Mailer]",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_01",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_jwt","","","","test_not_enough_segments",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_01","
tzありとtzありは比較可能
"
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","1","tests.unit.models","test_for_pythonista","TestForPythonista","","","test_for",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","1","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[\u3042\u3044\u3046\u3048\u304a+\u3042\u3044\u3046\u3048\u304a@example.com-False]",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.models","test_task","TestTask","","","test_add_expunge",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[aiueo+\u3042\u3044\u3046\u3048\u304a@example.com-False]",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","1","tests.unit.models","test_user","TestAge","","","test_one[\u524d\u65e5]",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","1","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_lower[AIUEO@example.com]",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_point[0-100-Y-axis]",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_inherit_enum","TestDummyUser","","","test_normal",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","1","tests.unit.models","test_user","TestAge","","","test_one[\u9069\u5f53\u306a\u5e74\u9f62]",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.helpers.tests","test_custom_assert","","","","test_02[object0]",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_03[value1]",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","32","tests.scenario","test_task","","","","test_done_flag",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","1","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_lambda",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_basic",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","1","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[AIUEO@example.com-True]",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","70","tests.scenario","test_task","","","","test_create_and_read",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.helpers","test_mailer","TestMailer","","","test_01",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_04",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.crud","test_user","TestUserRelationShip","","","test_01",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_04","
pydantic
"
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_03","
pydantic経由しても同様
"
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.models","test_user","TestUser","","","test_get_single",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_03[value2]",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_search","","","","test_04",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","5","tests.unit.models","test_task","TestTask","","","test_get_single",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_setter",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.crud","test_task","TestTaskCascade","","","test_delete_at_app","
Taskを削除したときに子テーブルのDoneも削除すること。
"
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","1","tests.unit.models","test_user","TestAge","","","test_one[1\u5e74\u524d\u5f53\u65e5]",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_get_class[local-DummyMailer]",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_defaultdict","TestGroupBy","","","test_group_by",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestCustomDatetime","","","test_deserialize",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_for_pythonista","TestForPythonista","","","test_list_compression",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.scenario","test_exception","TestException","","","test_02",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.helpers.tests","test_custom_assert","","","","test_01[object3]",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_01[value1-True]",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_object","TestHogeFuga","","","test_01",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","1","tests.unit.crud","test_user","TestUserRelationShip","","","test_immediate","
これを有効活用した方が早いのかも…。
"
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_02","
tzありとなしは比較不可
"
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.helpers.tests","test_custom_assert","","","","test_01[1_1]",""
"passed","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","1","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[aiueo+\uff10@example.com-False]",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_point[100-0-X-axis]",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_02",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.usecase","test_usecase_totp","TestTotp","","","test_salt",""
"passed","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_nested_defaultdict",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_07","
pydanticの入力値も必要
"
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.helpers","test_aws","TestAws","","","test_01",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_02",""
"skipped","Sun Mar 30 06:07:55 GMT 2025","Sun Mar 30 06:07:55 GMT 2025","1","tests.unit.crud","test_user","TestUser","","","test_03",""
"skipped","Sun Mar 30 06:07:56 GMT 2025","Sun Mar 30 06:07:56 GMT 2025","0","tests.unit.models","test_task","TestTask","","","test_delete_expunge",""
