"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_defaultdict_type_conversion","tests.unit.models","2026-09-20","passed","2026-09-20","TestDefaultDict","test_defaultdict","",""
"ネストしたコンテキストのテスト","101","test_timeit_nested_context","tests.unit.helper","2026-09-20","passed","2026-09-20","TestTimeitContextManager","test_helper","",""
"
TZありと無しが混在している場合には、UTCとして比較できること
","0","test_mixed_tz_and_not_tz","tests.unit.helper","2026-09-20","passed","2026-09-20","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"","9","test_get_single","tests.unit.models","2026-09-20","passed","2026-09-20","TestTask > TestGetTasksWithDoneInnerJoin","test_task","",""
"","7","test_delete_expunge","tests.unit.models","2026-09-20","passed","2026-09-20","TestTask > TestGetTasksWithDoneInnerJoin > TestExpunge > Test1_1","test_task","",""
"","20","test_done_flag","tests.scenario","2026-09-20","passed","2026-09-20","","test_task","",""
"","0","test_is_valid[aiueo@example.com-True]","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestCustomEmailStr > TestIsValid","test_common","",""
"","0","test_invalid_case","tests.unit.models","2026-09-20","passed","2026-09-20","TestCase","test_case","",""
"","0","test_1","tests.unit.models","2026-09-20","passed","2026-09-20","TestNested > TestMethodB > TestConditionB","test_nested","",""
"","7","test_03","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUser > TestDefault","test_user","",""
"","0","test_defaultdict_lambda","tests.unit.models","2026-09-20","passed","2026-09-20","TestDefaultDict","test_defaultdict","",""
"","0","test_defaultdict_basic","tests.unit.models","2026-09-20","passed","2026-09-20","TestDefaultDict","test_defaultdict","",""
"
TZを考慮して比較できること
","0","test_mixed_tz","tests.unit.helper","2026-09-20","passed","2026-09-20","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"","0","test_01","tests.unit.models","2026-09-20","skipped","2026-09-20","TestNoInspectionAvailable","test_no_inspection_available","",""
"","7","test_add_expunge","tests.unit.models","2026-09-20","passed","2026-09-20","TestTask > TestGetTasksWithDoneInnerJoin > TestExpunge > Test1_1","test_task","",""
"","0","test_group_by","tests.unit.models","2026-09-20","passed","2026-09-20","TestGroupBy > TestDefaultDict","test_defaultdict","",""
"
直接Taskをdeleteクエリで削除しても、子のDoneは削除されないこと。
","9","test_delete_by_delete_query","tests.unit.crud","2026-09-20","passed","2026-09-20","TestTaskCascade","test_task","",""
"","0","test_list_compression","tests.unit.models","2026-09-20","passed","2026-09-20","TestForPythonista","test_for_pythonista","",""
"","6","test_soft_destroyed_name","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUser > TestName","test_user","",""
"","7","test_parameter_lower","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUser > TestFindByEmail > TestPartialMatch","test_user","",""
"","0","test_is_identical_dates","tests.unit.helper","2026-09-20","passed","2026-09-20","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"
ilikeを使用しないパターン
","7","test_lower_case","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUser > TestFindByEmail > TestPartialMatch","test_user","",""
"
pydantic
","0","test_04","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestTimezone","test_datetime_serialize","",""
"","0","test_salt","tests.unit.usecase","2026-09-20","passed","2026-09-20","TestTotp > TestCreateSalt","test_usecase_totp","",""
"","0","test_02","tests.unit.models","2026-09-20","passed","2026-09-20","TestDefaultParameter","test_default_parameter","",""
"","0","test_01[value2-True]","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestJson","test_json","",""
"","0","test_01","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestFieldSerializer","test_datetime_serialize","",""
"","0","test_is_chronological_with_tz","tests.unit.helper","2026-09-20","passed","2026-09-20","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"
TODO: 昔はこれでエラーになることがあった
","4","test_01","tests.unit.crud","2026-09-20","passed","2026-09-20","TestNpNan","test_np_nan","",""
"
これを有効活用した方が早いのかも…。
","8","test_immediate","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUserRelationShip","test_user","",""
"
lazyがselectだけダメな模様？


:param db:
:return:
","7","test_not_lazy_default","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUserRelationShip","test_user","",""
"","0","test_point[0-0-Origin]","tests.unit.models","2026-09-20","passed","2026-09-20","TestCase","test_case","",""
"","0","test_not_enough_segments","tests.unit.models","2026-09-20","passed","2026-09-20","","test_jwt","",""
"","0","test_01[object3]","tests.helpers.tests","2026-09-20","passed","2026-09-20","","test_custom_assert","",""
"","0","test_is_valid[AIUEO@example.com-True]","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestCustomEmailStr > TestIsValid","test_common","",""
"","1","test_02","tests.unit.models","2026-09-20","passed","2026-09-20","TestFlatmap","test_flatmap","",""
"","0","test_03","tests.unit.models","2026-09-20","skipped","2026-09-20","","test_search","",""
"","6","test_parameter_upper","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUser > TestFindByEmail > TestPartialMatch","test_user","",""
"","0","test_03[value1]","tests.unit.schemas","2026-09-20","skipped","2026-09-20","TestJson","test_json","",""
"","1","test_one[前日]","tests.unit.models","2026-09-20","passed","2026-09-20","TestAge","test_user","",""
"","5","test_08","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestTimezone","test_datetime_serialize","",""
"
pydanticの入力値も必要
","0","test_05","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestTimezone","test_datetime_serialize","",""
"","0","test_04","tests.unit.models","2026-09-20","passed","2026-09-20","TestFlatmap","test_flatmap","",""
"","1","test_one","tests.unit.models","2026-09-20","passed","2026-09-20","TestIterator","test_minors","",""
"","1","test_defaultdict_memory_usage","tests.unit.models","2026-09-20","passed","2026-09-20","TestDefaultDict","test_defaultdict","",""
"
pydantic経由しても同様
","0","test_03","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestTimezone","test_datetime_serialize","",""
"","0","test_add","tests.unit.models","2026-09-20","passed","2026-09-20","Test","test_inherit_enum","",""
"","0","test_01","tests.helpers","2026-09-20","skipped","2026-09-20","TestAws","test_aws","",""
"","0","test_02","tests.unit.decolator","2026-09-20","passed","2026-09-20","","test_decolator","",""
"","11","test_02","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUserRelationShip","test_user","",""
"","1","test_expected_same_token","tests.unit.models","2026-09-20","passed","2026-09-20","","test_jwt","",""
"","0","test_01","tests.unit.models","2026-09-20","passed","2026-09-20","TestTuple","test_tuple","",""
"","0","test_is_valid_case","tests.unit.helper","2026-09-20","passed","2026-09-20","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"","7","test_get_multiple","tests.unit.models","2026-09-20","passed","2026-09-20","TestTask > TestGetTasksWithDone","test_task","",""
"例外発生時のテスト","51","test_timeit_with_exception","tests.unit.helper","2026-09-20","passed","2026-09-20","TestTimeitContextManager","test_helper","",""
"","0","test_2","tests.unit.models","2026-09-20","passed","2026-09-20","TestNested > TestMethodB > TestConditionB","test_nested","",""
"","0","test_repr","tests.unit.models","2026-09-20","passed","2026-09-20","Test","test_inherit_enum","",""
"","0","test_get_class[local-DummyMailer]","tests.unit.models","2026-09-20","passed","2026-09-20","TestCase","test_case","",""
"","0","test_01[1_1]","tests.helpers.tests","2026-09-20","passed","2026-09-20","","test_custom_assert","",""
"","0","test_03[{""value"": {""a"": ""b""}}]","tests.unit.schemas","2026-09-20","skipped","2026-09-20","TestJson","test_json","",""
"","1","test_point[0-100-Y-axis]","tests.unit.models","2026-09-20","passed","2026-09-20","TestCase","test_case","",""
"","10","test_02","tests.scenario","2026-09-20","passed","2026-09-20","TestException","test_exception","",""
"","33","test_01","tests.helpers","2026-09-20","passed","2026-09-20","TestMailer > TestLocal","test_mailer","",""
"","0","test_02[value2]","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestJson","test_json","",""
"","0","test_01[value1-True]","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestJson","test_json","",""
"","0","test_02","tests.unit.models","2026-09-20","skipped","2026-09-20","TestNoInspectionAvailable","test_no_inspection_available","",""
"","12","test_add_and_expunge","tests.unit.models","2026-09-20","passed","2026-09-20","TestTask > TestGetTasksWithDoneInnerJoin > TestExpunge > TestOneToMany","test_task","",""
"実行時間の精度テスト","201","test_timeit_execution_time_accuracy","tests.unit.helper","2026-09-20","passed","2026-09-20","TestTimeitContextManager","test_helper","",""
"並行実行のテスト","152","test_timeit_concurrent_execution","tests.unit.helper","2026-09-20","passed","2026-09-20","TestTimeitContextManager","test_helper","",""
"","0","test_01","tests.unit.models","2026-09-20","passed","2026-09-20","TestHogeFuga","test_object","",""
"","0","test_01","tests.scenario","2026-09-20","skipped","2026-09-20","TestException","test_exception","",""
"","10","test_delete_and_expunge","tests.unit.models","2026-09-20","passed","2026-09-20","TestTask > TestGetTasksWithDoneInnerJoin > TestExpunge > TestOneToMany","test_task","",""
"","5","test_01","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUser > TestName","test_user","",""
"","0","test_group_by","tests.unit.models","2026-09-20","passed","2026-09-20","TestGroupBy > TestItertools","test_defaultdict","",""
"デフォルトの操作名のテスト","10","test_timeit_default_operation_name","tests.unit.helper","2026-09-20","passed","2026-09-20","TestTimeitContextManager","test_helper","",""
"","0","test_get_class[dev-Mailer]","tests.unit.models","2026-09-20","passed","2026-09-20","TestCase","test_case","",""
"
Taskを削除したときに子テーブルのDoneも削除すること。
","13","test_delete_at_app","tests.unit.crud","2026-09-20","passed","2026-09-20","TestTaskCascade","test_task","",""
"","0","test_01[True]","tests.helpers.tests","2026-09-20","passed","2026-09-20","","test_custom_assert","",""
"","1","test_one[当日]","tests.unit.models","2026-09-20","passed","2026-09-20","TestAge","test_user","",""
"","0","test_is_invalid_case","tests.unit.helper","2026-09-20","passed","2026-09-20","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"","0","test_01","tests.unit.models","2026-09-20","skipped","2026-09-20","","test_search","",""
"","0","test_to_json","tests.unit.models","2026-09-20","passed","2026-09-20","TestToJson","test_to_json","",""
"","0","test_01[{""value"": {""a"": ""b""}}-False]","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestJson","test_json","",""
"","1","test_01","tests.unit","2026-09-20","passed","2026-09-20","TestRaiseError","test_raise_error","",""
"","8","test_02","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUser > TestDefault","test_user","",""
"","0","test_04","tests.unit.models","2026-09-20","skipped","2026-09-20","","test_search","",""
"","0","test_02[object0]","tests.helpers.tests","2026-09-20","passed","2026-09-20","","test_custom_assert","",""
"","0","test_is_valid[aiueo+あいうえお@example.com-False]","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestCustomEmailStr > TestIsValid","test_common","",""
"","0","test_02[{""value"": {""a"": ""b""}}]","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestJson","test_json","",""
"","0","test_for","tests.unit.models","2026-09-20","passed","2026-09-20","TestForPythonista","test_for_pythonista","",""
"","0","test_1","tests.unit.models","2026-09-20","passed","2026-09-20","TestNested > TestMethodA","test_nested","",""
"極短時間実行のテスト","1","test_timeit_zero_duration","tests.unit.helper","2026-09-20","passed","2026-09-20","TestTimeitContextManager","test_helper","",""
"
pydanticの入力値も必要
","0","test_07","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestTimezone","test_datetime_serialize","",""
"","0","test_02","tests.unit.models","2026-09-20","skipped","2026-09-20","","test_json_assert","",""
"","0","test_normal","tests.unit.models","2026-09-20","passed","2026-09-20","Test","test_inherit_enum","",""
"
pydanticの入力値も必要
","0","test_06","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestTimezone","test_datetime_serialize","",""
"
デフォルト引数をミュータブルにするとダメ.

https://docs.python.org/ja/3/reference/compound_stmts.html#grammar-token-python-grammar-parameter:~:text=%E3%83%86%E3%82%99%E3%83%95%E3%82%A9%E3%83%AB%E3%83%88%E5%BC%95%E6%95%B0%E3%81%AE%E5%BC%8F%E3%81%AF%E9%96%A2%E6%95%B0%E3%81%8B%E3%82%99%E5%AE%9A%E7%BE%A9%E3%81%95%E3%82%8C%E3%82%8B%E3%81%A8%E3%81%8D%E3%81%AB%E3%81%9F%E3%81%9F%E3%82%99%E4%B8%80%E5%BA%A6%E3%81%9F%E3%82%99%E3%81%91%E8%A9%95%E4%BE%A1%E3%81%95%E3%82%8C%E3%80%81%E5%90%8C%E3%81%97%E3%82%99%20%22%E8%A8%88%E7%AE%97%E6%B8%88%E3%81%BF%E3%81%AE%22%20%E5%80%A4%E3%81%8B%E3%82%99%E5%91%BC%E3%81%B2%E3%82%99%E5%87%BA%E3%81%97%E3%81%AE%E3%81%9F%E3%81%B2%E3%82%99%E3%81%AB%E4%BD%BF%E7%94%A8%E3%81%95%E3%82%8C%E3%82%8B%E3%81%93%E3%81%A8%E3%82%92%E6%84%8F%E5%91%B3%E3%81%97%E3%81%BE%E3%81%99%E3%80%82
","0","test_01","tests.unit.models","2026-09-20","passed","2026-09-20","TestDefaultParameter","test_default_parameter","",""
"","0","test_one[1年前+1日]","tests.unit.models","2026-09-20","passed","2026-09-20","TestAge","test_user","",""
"","0","test_02","tests.unit.models","2026-09-20","skipped","2026-09-20","","test_search","",""
"","12","test_get_multiple","tests.unit.models","2026-09-20","passed","2026-09-20","TestTask > TestGetTasksWithDoneInnerJoin","test_task","",""
"","0","test_one_value","tests.unit.helper","2026-09-20","passed","2026-09-20","TestDateTimeResolver > TestIsChronological","test_datetime_resolver","",""
"timeitコンテキストマネージャーのオーバーヘッドテスト","0","test_timeit_overhead","tests.unit.helper","2026-09-20","skipped","2026-09-20","TestTimeitPerformance","test_helper","",""
"正常実行時のテスト","101","test_timeit_normal_execution","tests.unit.helper","2026-09-20","passed","2026-09-20","TestTimeitContextManager","test_helper","",""
"","7","test_01","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUserRelationShip","test_user","",""
"","8","test_01","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUser > TestDefault","test_user","",""
"","0","test_normal","tests.unit.models","2026-09-20","passed","2026-09-20","TestDummyUser","test_inherit_enum","",""
"","0","test_03","tests.unit.models","2026-09-20","passed","2026-09-20","TestFlatmap","test_flatmap","",""
"","0","test_01","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestNonEmptyList","test_fcc","",""
"","0","test_point[100-0-X-axis]","tests.unit.models","2026-09-20","passed","2026-09-20","TestCase","test_case","",""
"","1","test_response_json","tests.scenario","2026-09-20","passed","2026-09-20","","test_healthcheck","",""
"","0","test_03[value2]","tests.unit.schemas","2026-09-20","skipped","2026-09-20","TestJson","test_json","",""
"","1","test_one[1年前当日]","tests.unit.models","2026-09-20","passed","2026-09-20","TestAge","test_user","",""
"
tzありとなしは比較不可
","1","test_02","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestTimezone","test_datetime_serialize","",""
"","0","test_is_valid[あいうえお+あいうえお@example.com-False]","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestCustomEmailStr > TestIsValid","test_common","",""
"","1","test_deserialize","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestCustomDatetime","test_datetime_serialize","",""
"カスタム例外での例外伝播テスト","1","test_timeit_with_custom_exception","tests.unit.helper","2026-09-20","passed","2026-09-20","TestTimeitContextManager","test_helper","",""
"","0","test_01","tests.unit.models","2026-09-20","passed","2026-09-20","","test_json_assert","",""
"","0","test_get_class[prod-Mailer]","tests.unit.models","2026-09-20","passed","2026-09-20","TestCase","test_case","",""
"","0","test_defaultdict_vs_dict","tests.unit.models","2026-09-20","passed","2026-09-20","TestDefaultDict","test_defaultdict","",""
"
DBの kirimaru ではなく、Appで加工した「削除済ユーザ」で検索するので、Appを経由すると取得できない。
","5","test_cant_find_app_name","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUser > TestName","test_user","",""
"","1","test_02[value1]","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestJson","test_json","",""
"","0","test_02","tests.unit.models","2026-09-20","passed","2026-09-20","TestTuple","test_tuple","",""
"","11","test_setter","tests.unit.crud","2026-09-20","passed","2026-09-20","TestUser > TestName","test_user","",""
"","1","test_01","tests.unit.models","2026-09-20","passed","2026-09-20","TestFlatmap","test_flatmap","",""
"","1","test_serialize","tests.unit.schemas","2026-09-20","passed","2026-09-20","TestCustomDatetime","test_datetime_serialize","",""
