"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_lower_case","
ilikeを使用しないパターン
"
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.schemas","test_json","TestJson","","","test_01[value1-True]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_lower[AIUEO@example.com]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_03[value2]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_list",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_task","TestTaskCascade","","","test_delete_at_app","
Taskを削除したときに子テーブルのDoneも削除すること。
"
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_inherit_enum","Test","","","test_add",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_05","
pydanticの入力値も必要
"
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[aiueo+\u3042\u3044\u3046\u3048\u304a@example.com-False]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_json_assert","","","","test_02",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_06","
pydanticの入力値も必要
"
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_is_identical_dates",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit","test_raise_error","TestRaiseError","","","test_01",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_02[{""value"": {""a"": ""b""}}]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_json_assert","","","","test_03",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_task","TestTaskCascade","","","test_delete_by_delete_query","
直接Taskをdeleteクエリで削除しても、子のDoneは削除されないこと。
"
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_minors","TestIterator","","","test_one",""
"passed","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","69","tests.scenario","test_task","","","","test_create_and_read",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_jwt","","","","test_expected_same_token",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.schemas","test_json","TestJson","","","test_01[{""value"": {""a"": ""b""}}-False]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_lower[aiueo@example.com]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_inherit_enum","TestDummyUser","","","test_normal",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_user","TestUser","","","test_get_single",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_point[100-100-Somewhere else]",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_01",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.api","test_pydantic","TestSpeedPydantic","","","test_pydantic_with_orjson_response",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_point[0-0-Origin]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_inherit_enum","Test","","","test_repr",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_ignore_none_is_true",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","1","tests.scenario","test_exception","TestException","","","test_02",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_type_conversion",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_user","TestAge","","","test_one[1\u5e74\u524d-1\u65e5]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","11","tests.unit.models","test_task","TestTask","","","test_get_multiple",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_task","TestTask","","","test_delete_and_expunge",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_01",""
"passed","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","1","tests.unit.decolator","test_decolator","","","","test_01",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_02",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_one_value",""
"passed","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.helpers.tests","test_custom_assert","","","","test_01[1_1]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_search","","","","test_03",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.helpers","test_aws","TestAws","","","test_01",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_03","
pydantic経由しても同様
"
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_user","TestAge","","","test_one[1\u5e74\u524d+1\u65e5]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","50","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[aiueo@example.com-True]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_nested","TestNested","","","test_2",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.scenario","test_exception","TestException","","","test_01",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_02","
tzありとなしは比較不可
"
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_get_class[local-DummyMailer]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_no_inspection_available","TestNoInspectionAvailable","","","test_01",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_03[{""value"": {""a"": ""b""}}]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_vs_dict",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_task","TestTask","","","test_add_expunge",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","1","tests.unit.crud","test_user","TestUser","","","test_cant_find_app_name","
DBの kirimaru ではなく、Appで加工した「削除済ユーザ」で検索するので、Appを経由すると取得できない。
"
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","7","tests.unit.models","test_task","TestTask","","","test_get_multiple",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_search","","","","test_02",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_user","TestAge","","","test_one[\u9069\u5f53\u306a\u5e74\u9f62]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_default_parameter","TestDefaultParameter","","","test_02",""
"passed","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.decolator","test_decolator","","","","test_02",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_criteria_is_db_value",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_case","TestCase","","","test_invalid_case",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_setter",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_no_inspection_available","TestNoInspectionAvailable","","","test_02",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_user","TestAge","","","test_one[\u5f53\u65e5]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_02[value2]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestCustomDatetime","","","test_deserialize",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_memory_usage",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_task","TestTask","","","test_add_and_expunge",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_basic",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestFieldSerializer","","","test_01",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_json_assert","","","","test_01",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_08",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_defaultdict","TestGroupBy","","","test_group_by",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_flatmap","TestFlatmap","","","test_03",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUserRelationShip","","","test_immediate","
これを有効活用した方が早いのかも…。
"
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_02[value1]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_01[value2-True]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_fcc","TestNonEmptyList","","","test_01",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_01",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_get_class[dev-Mailer]",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_03",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","8","tests.unit.models","test_task","TestTask","","","test_get_single",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_is_chronological_with_tz",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_04","
pydantic
"
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_parameter_upper",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_for_pythonista","TestForPythonista","","","test_list_compression",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_is_valid_case",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUserRelationShip","","","test_02",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[AIUEO@example.com-True]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.usecase","test_usecase_totp","TestTotp","","","test_salt",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_case","TestCase","","","test_get_class[prod-Mailer]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[\u3042\u3044\u3046\u3048\u304a+\u3042\u3044\u3046\u3048\u304a@example.com-False]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_custom_function",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.helper","test_datetime_resolver","TestDateTimeResolver","","","test_mixed_tz","
TZを考慮して比較できること
"
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.api","test_pydantic","TestSpeedPydantic","","","test_pydantic_only_response",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_user","TestAge","","","test_one[1\u5e74\u524d\u5f53\u65e5]",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_02",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_object","TestHogeFuga","","","test_01",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestCustomDatetime","","","test_serialize",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_inherit_enum","Test","","","test_normal",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","5","tests.unit.models","test_task","TestTask","","","test_get_single",""
"passed","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.helpers.tests","test_custom_assert","","","","test_01[True]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_flatmap","TestFlatmap","","","test_04",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_01","
tzありとtzありは比較可能
"
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_tuple","TestTuple","","","test_01",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_tuple","TestTuple","","","test_02",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUserRelationShip","","","test_not_lazy_default","
lazyがselectだけダメな模様？


:param db:
:return:
"
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.models","test_case","TestCase","","","test_point[100-0-X-axis]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_search","","","","test_01",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_json","TestJson","","","test_03[value1]",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_defaultdict_lambda",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_defaultdict","TestDefaultDict","","","test_nested_defaultdict",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.helpers","test_mailer","TestMailer","","","test_01",""
"passed","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.helpers.tests","test_custom_assert","","","","test_01[object3]",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","0","tests.unit.crud","test_user","TestUser","","","test_parameter_lower",""
"skipped","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","1","tests.unit.crud","test_user","TestUserRelationShip","","","test_01",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_search","","","","test_04",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","1","tests.unit.schemas","test_common","TestCustomEmailStr","","","test_is_valid[aiueo+\uff10@example.com-False]",""
"skipped","Sun May 11 12:35:34 GMT 2025","Sun May 11 12:35:34 GMT 2025","0","tests.unit.schemas","test_datetime_serialize","TestTimezone","","","test_07","
pydanticの入力値も必要
"
"passed","Sun May 11 12:35:33 GMT 2025","Sun May 11 12:35:33 GMT 2025","29","tests.scenario","test_task","","","","test_done_flag",""
