"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_inherit_enum","TestDummyUser","","","test_normal",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","98","tests.scenario","test_exception","TestException","","","test_02",""
"passed","Mon Sep 16 12:53:10 GMT 2024","Mon Sep 16 12:53:10 GMT 2024","0","tests.helpers.tests","test_custom_assert","","","","test_01[object3]",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_json_assert","","","","test_01",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_user","TestUser","","","test_get_single",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","11","tests.unit.models","test_task","TestTask","","","test_get_multiple",""
"passed","Mon Sep 16 12:53:12 GMT 2024","Mon Sep 16 12:53:12 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_02[value2]",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","5","tests.unit.models","test_task","TestTask","","","test_get_single",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","6","tests.unit.crud","test_user","TestUserRelationShip","","","test_not_lazy_default","
        lazyがselectだけダメな模様？


        :param db:
        :return:
        "
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_get_class[prod-Mailer]",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_case","TestCase","","","test_get_class[local-DummyMailer]",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.schemas","test_json","TestJson","","","test_01[value2-True]",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","1","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day1-0]",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","14","tests.unit.crud","test_task","TestTaskCascade","","","test_delete_at_app","
        Taskを削除したときに子テーブルのDoneも削除すること。
        "
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","1","tests.unit.schemas","test_json","TestJson","","","test_01[{""value"": {""a"": ""b""}}-False]",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","10","tests.unit.crud","test_user","TestUser","","","test_setter",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","7","tests.unit.crud","test_user","TestUser","","","test_03",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.schemas","test_datetime_serialize","TestCustomDatetime","","","test_serialize",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_default_parameter","TestDefaultParameter","","","test_02",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","7","tests.unit.models","test_task","TestTask","","","test_get_multiple",""
"passed","Mon Sep 16 12:53:10 GMT 2024","Mon Sep 16 12:53:10 GMT 2024","6","tests.helpers","test_mailer","TestMailer","","","test_01",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day4-1]",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","30","tests.scenario","test_task","","","","test_done_flag",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_inherit_enum","Test","","","test_add",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","6","tests.unit.crud","test_user","TestUser","","","test_soft_destroyed_name",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","3","tests.scenario","test_healthcheck","","","","test_response_json",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","8","tests.unit.models","test_task","TestTask","","","test_get_single",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_inherit_enum","Test","","","test_repr",""
"passed","Mon Sep 16 12:53:10 GMT 2024","Mon Sep 16 12:53:10 GMT 2024","0","tests.helpers.tests","test_custom_assert","","","","test_01[1_1]",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","9","tests.unit.crud","test_task","TestTaskCascade","","","test_delete_by_delete_query","
        直接Taskをdeleteクエリで削除しても、子のDoneは削除されないこと。
        "
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_for_pythonista","TestForPythonista","","","test_list_compression",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_jwt","","","","test_not_enough_segments",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","6","tests.unit.crud","test_user","TestUser","","","test_criteria_is_db_value",""
"skipped","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_search","","","","test_04",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","1","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day3-1]",""
"skipped","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_search","","","","test_01",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_nested","TestNested","","","test_1",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day2-0]",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","1","tests.unit.models","test_user","TestAge","","","test_one[input_birth_day5-31]",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","1","tests.unit.models","test_nested","TestNested","","","test_1",""
"skipped","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_json_assert","","","","test_03",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","11","tests.unit.crud","test_user","TestUserRelationShip","","","test_02",""
"passed","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","6","tests.unit.crud","test_user","TestUser","","","test_parameter_lower",""
"skipped","Mon Sep 16 12:53:11 GMT 2024","Mon Sep 16 12:53:11 GMT 2024","0","tests.unit.models","test_no_inspection_available","TestNoInspectionAvailable","","","test_01",""
